1306 Peninsula Trce,1575,1580,3,2
1306 Peninsula Trce,1575,1844,3,2
1306 Peninsula Trce,1575,1512,3,2
1306 Peninsula Trce,1575,1612,3,2
1306 Peninsula Trce,1575,1931,3,2
1306 Peninsula Trce,1575,1580,3,2
359 Oconee Ln,1695,2308,4,2
359 Oconee Ln,1695,2308,4,2
359 Oconee Ln,1695,2072,4,3
359 Oconee Ln,1695,1404,3,2
359 Oconee Ln,1695,2012,4,3
359 Oconee Ln,1695,3526,5,4
359 Oconee Ln,1695,2128,3,3
359 Oconee Ln,1695,2600,3,3
359 Oconee Ln,1695,2608,3,3
359 Oconee Ln,1695,2132,4,3
359 Oconee Ln,1695,2780,3,2
359 Oconee Ln,1695,2563,4,3
2110 Thorndale Dr SW,1550,3200,4,2.5
2110 Thorndale Dr SW,1550,3200,4,2.5
2110 Thorndale Dr SW,1550,2660,4,2.5
2110 Thorndale Dr SW,1550,3257,5,4
2110 Thorndale Dr SW,1550,1885,3,2
2110 Thorndale Dr SW,1550,2530,4,3
2110 Thorndale Dr SW,1550,2382,4,3
2110 Thorndale Dr SW,1550,2370,4,3
2110 Thorndale Dr SW,1550,3384,4,3.5
2110 Thorndale Dr SW,1550,2470,4,3
2110 Thorndale Dr SW,1550,2234,4,3
335 Autumn Bluff Dr,2015,2635,5,3
335 Autumn Bluff Dr,2015,2635,5,3
335 Autumn Bluff Dr,2015,2534,4,2.5
335 Autumn Bluff Dr,2015,2763,4,3
335 Autumn Bluff Dr,2015,2785,4,2.5
335 Autumn Bluff Dr,2015,1646,3,2
335 Autumn Bluff Dr,2015,1776,4,3
335 Autumn Bluff Dr,2015,1556,3,2
335 Autumn Bluff Dr,2015,2763,4,3
335 Autumn Bluff Dr,2015,2534,4,2.5
335 Autumn Bluff Dr,2015,2163,3,2.5
335 Autumn Bluff Dr,2015,2278,4,4
335 Autumn Bluff Dr,2015,2792,4,3
335 Autumn Bluff Dr,2015,2942,3,3
335 Autumn Bluff Dr,2015,2416,4,3
335 Autumn Bluff Dr,2015,2594,4,3
754 Inland Way NW,1325,1254,3,1.5
754 Inland Way NW,1325,1254,3,1.5
754 Inland Way NW,1325,1122,3,2.5
754 Inland Way NW,1325,1250,3,2
754 Inland Way NW,1325,1134,3,1
754 Inland Way NW,1325,1266,3,3
754 Inland Way NW,1325,1662,3,2
754 Inland Way NW,1325,1334,3,1
754 Inland Way NW,1325,1024,2,1
754 Inland Way NW,1325,1172,3,2
754 Inland Way NW,1325,1024,2,2
754 Inland Way NW,1325,1054,3,2
3198 Robin Ln,3750,3424,6,4
3198 Robin Ln,3750,3424,6,4
3198 Robin Ln,3750,3705,4,4
3198 Robin Ln,3750,1715,3,2
3198 Robin Ln,3750,1215,2,1
3198 Robin Ln,3750,2228,4,4
3198 Robin Ln,3750,1725,3,2.5
3198 Robin Ln,3750,2408,3,3
3198 Robin Ln,3750,1884,2,3
3198 Robin Ln,3750,2471,3,2.5
4258 Duncan Ives Dr,1695,1755,4,2
4258 Duncan Ives Dr,1695,1755,4,2
4258 Duncan Ives Dr,1695,1946,4,2
4258 Duncan Ives Dr,1695,2757,4,2.5
4258 Duncan Ives Dr,1695,2084,4,3
4258 Duncan Ives Dr,1695,1670,4,2
4258 Duncan Ives Dr,1695,1740,4,2
4258 Duncan Ives Dr,1695,1686,4,2
4258 Duncan Ives Dr,1695,2053,4,2
4258 Duncan Ives Dr,1695,2192,4,2
4258 Duncan Ives Dr,1695,1923,4,2
2440 Fosters Mill Ct,1725,2159,3,2.5
2440 Fosters Mill Ct,1725,2159,3,2.5
2440 Fosters Mill Ct,1725,1555,3,2
2440 Fosters Mill Ct,1725,1680,3,2
2440 Fosters Mill Ct,1725,1889,3,2.5
2440 Fosters Mill Ct,1725,1872,3,2
2440 Fosters Mill Ct,1725,2448,3,3
2440 Fosters Mill Ct,1725,2030,3,2.5
2440 Fosters Mill Ct,1725,2378,3,2.5
2440 Fosters Mill Ct,1725,2516,4,2.5
2440 Fosters Mill Ct,1725,2522,4,3
2440 Fosters Mill Ct,1725,2388,4,3
2440 Fosters Mill Ct,1725,2185,3,3
2440 Fosters Mill Ct,1725,2480,4,3
3956 Boston Common St,2300,2224,4,3.5
3956 Boston Common St,2300,2224,4,3.5
3956 Boston Common St,2300,2170,2,2.5
3956 Boston Common St,2300,2087,4,3.5
3956 Boston Common St,2300,2087,4,3.5
3956 Boston Common St,2300,2087,4,3.5
3956 Boston Common St,2300,2087,4,3.5
3956 Boston Common St,2300,2130,4,3.5
3956 Boston Common St,2300,2400,4,3.5
3956 Boston Common St,2300,2123,3,3.5
3956 Boston Common St,2300,2224,3,2.5
3956 Boston Common St,2300,2233,3,3.5
3956 Boston Common St,2300,2205,4,4
3956 Boston Common St,2300,2224,4,3.5
3956 Boston Common St,2300,2224,4,4
3956 Boston Common St,2300,2205,4,4
3956 Boston Common St,2300,2224,3,3
3956 Boston Common St,2300,2224,3,3
3005 Zephyr Pl,1450,1712,3,2.5
3005 Zephyr Pl,1450,1712,3,2.5
3005 Zephyr Pl,1450,1712,3,3
3005 Zephyr Pl,1450,1578,3,3
3005 Zephyr Pl,1450,1712,3,3
3005 Zephyr Pl,1450,1712,3,3
3005 Zephyr Pl,1450,1712,3,2.5
3005 Zephyr Pl,1450,1790,3,2.5
3005 Zephyr Pl,1450,1712,3,3
3005 Zephyr Pl,1450,1712,3,2
2217 Peach Shoals Cir,1669,2344,4,2
2217 Peach Shoals Cir,1669,2344,4,2
2217 Peach Shoals Cir,1669,2344,4,2.5
2217 Peach Shoals Cir,1669,2100,4,2.5
2217 Peach Shoals Cir,1669,2490,4,3.5
2217 Peach Shoals Cir,1669,2132,4,2.5
2217 Peach Shoals Cir,1669,3052,5,3
2217 Peach Shoals Cir,1669,2520,4,3
2217 Peach Shoals Cir,1669,2000,4,2
2217 Peach Shoals Cir,1669,2391,4,3
2217 Peach Shoals Cir,1669,2245,4,3
2217 Peach Shoals Cir,1669,2192,4,3
1396 Cooper Gayle Dr,1841,2488,4,3
1396 Cooper Gayle Dr,1841,2488,4,3
1396 Cooper Gayle Dr,1841,2094,4,3.5
1396 Cooper Gayle Dr,1841,1942,3,2.5
1396 Cooper Gayle Dr,1841,3102,4,2.5
1396 Cooper Gayle Dr,1841,3246,5,3
1396 Cooper Gayle Dr,1841,2345,3,2.5
1396 Cooper Gayle Dr,1841,3105,5,3
1396 Cooper Gayle Dr,1841,3165,5,3
1396 Cooper Gayle Dr,1841,2335,4,3
1396 Cooper Gayle Dr,1841,2782,4,2.5
1396 Cooper Gayle Dr,1841,3157,5,3
1396 Cooper Gayle Dr,1841,2332,3,3
2271 Line Dr,2089,2988,5,4
2271 Line Dr,2089,2988,5,4
2271 Line Dr,2089,2496,4,2.5
2271 Line Dr,2089,2186,4,3
2271 Line Dr,2089,2505,4,4
2271 Line Dr,2089,2517,4,3
2271 Line Dr,2089,2328,4,3
2271 Line Dr,2089,2296,4,3
2271 Line Dr,2089,1943,3,2
2271 Line Dr,2089,2123,4,3
2496 Emma Way,1330,1712,3,2.5
2496 Emma Way,1330,1712,3,2.5
2496 Emma Way,1330,1712,3,2.5
2496 Emma Way,1330,1712,3,2.5
2496 Emma Way,1330,1698,3,3
2496 Emma Way,1330,1712,3,2.5
2496 Emma Way,1330,1712,3,2
2496 Emma Way,1330,1712,3,3
2496 Emma Way,1330,1712,3,3
2496 Emma Way,1330,1800,3,3
9 Pinetree Rd,1190,1152,3,2
9 Pinetree Rd,1190,1152,3,2
9 Pinetree Rd,1190,1127,2,2
9 Pinetree Rd,1190,1146,2,2
9 Pinetree Rd,1190,1146,2,2
9 Pinetree Rd,1190,1146,2,2
9 Pinetree Rd,1190,1181,2,2
9 Pinetree Rd,1190,1181,2,2
9 Pinetree Rd,1190,1181,2,2
9 Pinetree Rd,1190,1146,2,2
9 Pinetree Rd,1190,1232,3,2
9 Pinetree Rd,1190,1344,3,2
9 Pinetree Rd,1190,2225,4,3
9 Pinetree Rd,1190,1795,3,2
909 Michael Lee Way,2100,2072,4,2.5
909 Michael Lee Way,2100,2072,4,2.5
909 Michael Lee Way,2100,2224,4,2.5
909 Michael Lee Way,2100,2080,4,2.5
909 Michael Lee Way,2100,1600,3,2
909 Michael Lee Way,2100,1699,3,3
909 Michael Lee Way,2100,2315,4,3
909 Michael Lee Way,2100,2502,4,3
909 Michael Lee Way,2100,2451,5,3
909 Michael Lee Way,2100,3196,5,4
909 Michael Lee Way,2100,2043,4,3
909 Michael Lee Way,2100,1706,4,3
909 Michael Lee Way,2100,2616,4,3
909 Michael Lee Way,2100,2388,4,3
909 Michael Lee Way,2100,2867,4,3
3980 Isaac Ct,1450,1538,3,2.5
3980 Isaac Ct,1450,1538,3,2.5
3980 Isaac Ct,1450,1782,3,2.5
3980 Isaac Ct,1450,1750,3,2.5
3980 Isaac Ct,1450,1538,3,3
3980 Isaac Ct,1450,1538,3,2.5
3980 Isaac Ct,1450,1538,3,3
3980 Isaac Ct,1450,1908,3,3
3980 Isaac Ct,1450,1782,3,2.5
3980 Isaac Ct,1450,1538,3,2
3980 Isaac Ct,1450,1700,3,3
48 Cassady Ln,1645,2024,4,2.5
48 Cassady Ln,1645,2024,4,2.5
48 Cassady Ln,1645,2024,4,2.5
48 Cassady Ln,1645,2024,4,2.5
48 Cassady Ln,1645,1147,3,2
48 Cassady Ln,1645,2020,4,2.5
48 Cassady Ln,1645,2010,3,3
48 Cassady Ln,1645,1660,3,3
48 Cassady Ln,1645,2100,4,3
48 Cassady Ln,1645,2031,4,3
2430 Arbour Trace Ter,1595,1801,4,3
2430 Arbour Trace Ter,1595,1801,4,3
2430 Arbour Trace Ter,1595,1872,3,2
2430 Arbour Trace Ter,1595,1884,3,2
2430 Arbour Trace Ter,1595,1811,3,2
2430 Arbour Trace Ter,1595,1820,3,3
2430 Arbour Trace Ter,1595,1662,4,3
2430 Arbour Trace Ter,1595,1662,3,2
2430 Arbour Trace Ter,1595,1496,3,2
2430 Arbour Trace Ter,1595,3196,3,4
2430 Arbour Trace Ter,1595,1584,3,3
2443 Raven Wood Ct,1250,2020,3,2
2443 Raven Wood Ct,1250,2020,3,2
2443 Raven Wood Ct,1250,2005,3,2
2443 Raven Wood Ct,1250,2486,2,2
2443 Raven Wood Ct,1250,1444,3,2
2443 Raven Wood Ct,1250,1675,3,2
2443 Raven Wood Ct,1250,1647,3,2
2443 Raven Wood Ct,1250,1384,3,2
2443 Raven Wood Ct,1250,1895,4,4
2443 Raven Wood Ct,1250,2212,3,2
2443 Raven Wood Ct,1250,3474,3,3
2443 Raven Wood Ct,1250,1536,3,2
2443 Raven Wood Ct,1250,1864,4,2.5
5579 Executive Way,1200,1280,2,2.5
5579 Executive Way,1200,1280,2,2.5
5579 Executive Way,1200,1280,2,3
5579 Executive Way,1200,1280,2,3
5579 Executive Way,1200,1280,2,2.5
5579 Executive Way,1200,1280,2,3
5579 Executive Way,1200,1280,2,3
5579 Executive Way,1200,1320,2,3
5579 Executive Way,1200,1280,2,3
5579 Executive Way,1200,1280,2,3
1525 Wilkes Crest Dr,1625,1906,4,3
1525 Wilkes Crest Dr,1625,1906,4,3
1525 Wilkes Crest Dr,1625,1749,4,2
1525 Wilkes Crest Dr,1625,1812,4,2
1525 Wilkes Crest Dr,1625,1909,4,2
1525 Wilkes Crest Dr,1625,2726,5,2.5
1525 Wilkes Crest Dr,1625,2952,4,2.5
1525 Wilkes Crest Dr,1625,1659,3,2
1525 Wilkes Crest Dr,1625,1759,3,3
1525 Wilkes Crest Dr,1625,1812,3,3
1525 Wilkes Crest Dr,1625,3963,4,3
1525 Wilkes Crest Dr,1625,1900,3,2
1525 Wilkes Crest Dr,1625,3133,3,2
1525 Wilkes Crest Dr,1625,1816,3,2.5
1525 Wilkes Crest Dr,1625,1948,3,2
3907 Howell Park Rd,1600,1902,3,3
3907 Howell Park Rd,1600,1902,3,3
3907 Howell Park Rd,1600,2038,3,2.5
3907 Howell Park Rd,1600,1428,2,2.5
3907 Howell Park Rd,1600,1902,2,3
3907 Howell Park Rd,1600,1902,2,3
3907 Howell Park Rd,1600,1902,4,4
3907 Howell Park Rd,1600,1902,3,4
3907 Howell Park Rd,1600,1902,2,3
3907 Howell Park Rd,1600,1902,2,3
3907 Howell Park Rd,1600,1902,2,3
3517 Okelly Dr,1995,2400,4,2.5
3517 Okelly Dr,1995,2400,4,2.5
3517 Okelly Dr,1995,2401,4,2.5
3517 Okelly Dr,1995,1648,3,2
3517 Okelly Dr,1995,2161,4,2
3517 Okelly Dr,1995,2400,4,2.5
3517 Okelly Dr,1995,2401,4,2.5
3517 Okelly Dr,1995,2401,4,2.5
